symbol,identifier,series,purpose,lastPrice,change,pChange,previousClose,finalQuantity,totalTurnover,marketCap,yearHigh,yearLow,iep
INDHOTEL,INDHOTELEQN,EQ,,0,0.3,0.05,611.7,0,0,-,858.0,597.0,612.0
BBL,BBLEQN,EQ,,0,0.9,0.04,2303.7,0,0,-,3475.0,2244.0,2304.6
ATL,ATLEQN,EQ,,0,0.01,0.04,23.49,0,0,-,37.86,19.82,23.5
GHCLTEXTIL,GHCLTEXTILEQN,EQ,,0,0.03,0.04,71.62,0,0,-,99.0,65.0,71.65
TTKPRESTIG,TTKPRESTIGEQN,EQ,,0,0.2,0.04,451.8,0,0,-,771.2,450.0,452.0
MOBIKWIK,MOBIKWIKEQN,EQ,,0,0.05,0.03,180.95,0,0,-,354.4,175.01,181.0
RPTECH,RPTECHEQN,EQ,,0,0.1,0.03,351.9,0,0,-,408.7,260.8,352.0
GICHSGFIN,GICHSGFINEQN,EQ,,0,0.05,0.03,147.35,0,0,-,206.0,144.5,147.4
COROMANDEL,COROMANDELEQN,EQ,,0,0.6,0.03,1999.4,0,0,-,2718.9,1699.8,2000.0
BFUTILITIE,BFUTILITIEBZN,BZ,,0,0.15,0.03,460.85,0,0,-,898.7,458.9,461.0
SCILAL,SCILALEQN,EQ,,0,0.01,0.02,42.79,0,0,-,60.34,42.11,42.8
TEAMLEASE,TEAMLEASEEQN,EQ,,0,0.2,0.02,1103.3,0,0,-,2165.0,1081.6,1103.5
UNITDSPR,UNITDSPREQN,EQ,,0,0.3,0.02,1355.8,0,0,-,1645.0,1276.0,1356.1
MACPOWER,MACPOWEREQN,EQ,,0,0.15,0.02,919.85,0,0,-,1090.0,601.2,920.0
GOCLCORP,GOCLCORPEQN,EQ,,0,0.05,0.02,243.05,0,0,-,417.5,240.3,243.1
TECHD,TECHDSMN,SM,,0,0.1,0.02,439.9,0,0,-,843.6,360.0,440.0
ONESOURCE,ONESOURCEEQN,EQ,,0,0.1,0.01,1514.9,0,0,-,2248.0,1057.0,1515.0
EMAMILTD,EMAMILTDEQN,EQ,,0,0.05,0.01,443.05,0,0,-,653.35,439.15,443.1
PARKHOTELS,PARKHOTELSEQN,EQ,,0,0.01,0.01,115.39,0,0,-,173.2,115.0,115.4
UNIDT,UNIDTEQN,EQ,,0,0.02,0.01,182.53,0,0,-,256.3,161.6,182.55
INDIASHLTR,INDIASHLTREQN,EQ,,0,0.1,0.01,682.8,0,0,-,1011.75,650.0,682.9
AVG,AVGEQN,EQ,,0,0.02,0.01,133.98,0,0,-,339.9,130.45,134.0
CERA,CERAEQN,EQ,,0,0.5,0.01,4549.5,0,0,-,7275.0,4530.0,4550.0
OMINFRAL,OMINFRALEQN,EQ,,0,0.0,0.0,78.7,0,0,-,146.12,71.5,78.7
URJA,URJAEQN,EQ,,0,0.0,0.0,8.75,0,0,-,17.49,8.45,8.75
EXCEL,EXCELEQN,EQ,,0,0.0,0.0,0.99,0,0,-,1.74,0.65,0.99
ORCHASP,ORCHASPEQN,EQ,,0,0.0,0.0,2.32,0,0,-,4.16,2.05,2.32
INDOUS,INDOUSEQN,EQ,,0,0.0,0.0,102.45,0,0,-,206.0,99.01,102.45
WOCKPHARMA,WOCKPHARMAEQN,EQ,,0,0.0,0.0,1269.2,0,0,-,1868.8,1154.4,1269.2
TRAVELFOOD,TRAVELFOODEQN,EQ,,0,0.0,0.0,1165.4,0,0,-,1445.0,1008.5,1165.4
SUNDARAM,SUNDARAMEQN,EQ,,0,0.0,0.0,1.34,0,0,-,2.46,1.13,1.34
SPARC,SPARCEQN,EQ,,0,0.0,0.0,121.11,0,0,-,204.4,116.45,121.11
MANBA,MANBAEQN,EQ,,0,0.0,0.0,112.63,0,0,-,159.5,111.0,112.63
INFOBEAN,INFOBEANEQN,EQ,,0,0.0,0.0,144.14,0,0,-,257.5,67.64,144.14
TRIGYN,TRIGYNEQN,EQ,,0,0.0,0.0,48.04,0,0,-,102.4,43.64,48.04
SURAKSHA,SURAKSHAEQN,EQ,,0,0.0,0.0,260.55,0,0,-,352.5,240.0,260.55
KRITIKA,KRITIKAEQN,EQ,,0,0.0,0.0,5.89,0,0,-,11.22,4.82,5.89
ENERGYDEV,ENERGYDEVEQN,EQ,,0,0.0,0.0,15.47,0,0,-,29.85,15.07,15.47
ACCURACY,ACCURACYEQN,EQ,,0,0.0,0.0,4.1,0,0,-,9.61,4.01,4.1
LIBERTSHOE,LIBERTSHOEEQN,EQ,,0,0.0,0.0,222.24,0,0,-,470.0,217.1,222.24
RPPINFRA,RPPINFRAEQN,EQ,,0,0.0,0.0,68.87,0,0,-,179.4,67.11,68.87
GOLDTECH,GOLDTECHEQN,EQ,,0,0.0,0.0,39.14,0,0,-,80.44,36.26,39.14
CENTEXT,CENTEXTEQN,EQ,,0,0.0,0.0,20.17,0,0,-,34.75,16.26,20.17
ZODIAC,ZODIACEQN,EQ,,0,0.0,0.0,221.59,0,0,-,560.0,214.75,221.59
ORIENTALTL,ORIENTALTLEQN,EQ,,0,0.0,0.0,6.09,0,0,-,17.6,6.0,6.09
ADROITINFO,ADROITINFOEQN,EQ,,0,0.0,0.0,9.76,0,0,-,16.8,8.1,9.76
SURANASOL,SURANASOLEQN,EQ,,0,0.0,0.0,21.42,0,0,-,41.44,20.2,21.42
SKYGOLD,SKYGOLDEQN,EQ,,0,0.0,0.0,328.05,0,0,-,400.95,246.05,328.05
ALIVUS,ALIVUSEQN,EQ,,0,0.0,0.0,919.75,0,0,-,1225.1,819.0,919.75
INDRAMEDCO,INDRAMEDCOEQN,EQ,,0,0.0,0.0,392.45,0,0,-,640.85,307.25,392.45
AARTECH,AARTECHEQN,EQ,,0,0.0,0.0,39.66,0,0,-,76.79,38.81,39.66
INOXGREEN,INOXGREENEQN,EQ,,0,0.0,0.0,147.67,0,0,-,279.0,104.0,147.67
KOTARISUG,KOTARISUGEQN,EQ,,0,0.0,0.0,24.94,0,0,-,41.44,23.12,24.94
SATIA,SATIAEQN,EQ,,0,0.0,0.0,61.31,0,0,-,97.5,58.0,61.31
SHK,SHKEQN,EQ,,0,0.0,0.0,129.71,0,0,-,275.5,127.29,129.71
KAMDHENU,KAMDHENUEQN,EQ,,0,0.0,0.0,21.8,0,0,-,36.35,20.25,21.8
CONCOR,CONCOREQN,EQ,,0,0.0,0.0,473.75,0,0,-,652.04,459.2,473.75
EXPLEOSOL,EXPLEOSOLEQN,EQ,,0,0.0,0.0,744.95,0,0,-,1370.9,725.0,744.95
PAGEIND,PAGEINDEQN,EQ,,0,0.0,0.0,31145.0,0,0,-,50590.0,30600.0,31145.0
ABREL,ABRELEQN,EQ,,0,0.0,0.0,1189.4,0,0,-,2537.9,1176.0,1189.4
MASTERTR,MASTERTREQN,EQ,,0,0.0,0.0,79.3,0,0,-,174.4,78.55,79.3
GOPAL,GOPALEQN,EQ,,0,0.0,0.0,283.05,0,0,-,398.0,255.9,283.05
SALASAR,SALASAREQN,EQ,,0,0.0,0.0,7.22,0,0,-,11.3,6.91,7.22
BIRLAMONEY,BIRLAMONEYEQN,EQ,,0,0.0,0.0,121.2,0,0,-,208.71,115.01,121.2
ADVANIHOTR,ADVANIHOTREQN,EQ,,0,0.0,0.0,51.2,0,0,-,68.39,50.65,51.2
PAVNAIND,PAVNAINDEQN,EQ,,0,0.0,0.0,19.11,0,0,-,46.96,15.33,19.11
UDS,UDSEQN,EQ,,0,0.0,0.0,149.28,0,0,-,356.0,146.01,149.28
CCCL,CCCLEQN,EQ,,0,0.0,0.0,15.32,0,0,-,28.87,12.66,15.32
RELAXO,RELAXOEQN,EQ,,0,0.0,0.0,311.0,0,0,-,526.0,309.35,311.0
RUBFILA,RUBFILAEQN,EQ,,0,0.0,0.0,62.87,0,0,-,92.2,61.21,62.87
SANDHAR,SANDHAREQN,EQ,,0,0.0,0.0,495.7,0,0,-,601.0,339.55,495.7
AUTOIND,AUTOINDEQN,EQ,,0,0.0,0.0,66.15,0,0,-,96.39,62.81,66.15
GVKPIL,GVKPILBEN,BE,,0,0.0,0.0,2.64,0,0,-,4.48,2.59,2.64
MEDANTA,MEDANTAEQN,EQ,,0,0.0,0.0,1089.7,0,0,-,1456.5,1010.0,1089.7
LANDMARK,LANDMARKEQN,EQ,,0,0.0,0.0,357.55,0,0,-,662.8,329.8,357.55
KEI,KEIEQN,EQ,,0,0.0,0.0,4789.5,0,0,-,5303.0,2424.0,4789.5
KELLTONTEC,KELLTONTECEQN,EQ,,0,0.0,0.0,16.63,0,0,-,33.15,14.6,16.63
TCIEXP,TCIEXPEQN,EQ,,0,0.0,0.0,514.5,0,0,-,848.0,478.0,514.5
MAGADSUGAR,MAGADSUGAREQN,EQ,,0,0.0,0.0,453.65,0,0,-,821.0,417.0,453.65
MATRIMONY,MATRIMONYEQN,EQ,,0,0.0,0.0,400.3,0,0,-,589.8,386.85,400.3
AADHARHFC,AADHARHFCEQN,EQ,,0,0.0,0.0,481.7,0,0,-,547.8,399.35,481.7
DHAMPURSUG,DHAMPURSUGEQN,EQ,,0,0.0,0.0,126.82,0,0,-,161.96,110.0,126.82
EQUITASBNK,EQUITASBNKEQN,EQ,,0,0.0,0.0,58.14,0,0,-,73.4,50.0,58.14
SAURASHCEM,SAURASHCEMEQN,EQ,,0,0.0,0.0,61.48,0,0,-,128.4,59.51,61.48
IFGLEXPOR,IFGLEXPOREQN,EQ,,0,0.0,0.0,154.71,0,0,-,338.0,150.5,154.71
STYRENIX,STYRENIXEQN,EQ,,0,0.0,0.0,1884.0,0,0,-,3498.0,1819.0,1884.0
STYLAMIND,STYLAMINDEQN,EQ,,0,0.0,0.0,2212.6,0,0,-,2430.0,1510.0,2212.6
MANALIPETC,MANALIPETCEQN,EQ,,0,0.0,0.0,49.8,0,0,-,81.1,49.0,49.8
CLEAN,CLEANEQN,EQ,,0,0.0,0.0,737.5,0,0,-,1600.0,701.0,737.5
ASAHIINDIA,ASAHIINDIAEQN,EQ,,0,0.0,0.0,835.7,0,0,-,1074.0,576.8,835.7
YATRA,YATRAEQN,EQ,,0,0.0,0.0,111.89,0,0,-,202.0,65.51,111.89
INVENTURE,INVENTUREEQN,EQ,,0,0.0,0.0,1.04,0,0,-,1.83,0.98,1.04
SINCLAIR,SINCLAIREQN,EQ,,0,0.0,0.0,73.26,0,0,-,114.75,71.02,73.26
GTLINFRA,GTLINFRAEQN,EQ,,0,0.0,0.0,1.08,0,0,-,2.17,0.98,1.08
BIRLACABLE,BIRLACABLEEQN,EQ,,0,0.0,0.0,132.76,0,0,-,215.2,123.0,132.76
MEDPLUS,MEDPLUSEQN,EQ,,0,0.0,0.0,825.35,0,0,-,1045.3,678.05,825.35
STARHEALTH,STARHEALTHEQN,EQ,,0,0.0,0.0,447.3,0,0,-,534.0,327.3,447.3
RATNAMANI,RATNAMANIEQN,EQ,,0,-0.1,0.0,2317.9,0,0,-,3050.0,1936.5,2317.8
AKUMS,AKUMSEQN,EQ,,0,0.0,0.0,479.6,0,0,-,622.95,405.0,479.6
EXXARO,EXXAROEQN,EQ,,0,0.0,0.0,6.82,0,0,-,10.95,5.45,6.82
RENUKA,RENUKAEQN,EQ,,0,0.0,0.0,24.79,0,0,-,35.85,22.85,24.79
TRIVENI,TRIVENIEQN,EQ,,0,0.0,0.0,374.65,0,0,-,468.1,313.1,374.65
UFLEX,UFLEXEQN,EQ,,0,0.0,0.0,448.7,0,0,-,685.6,443.0,448.7
BHARTIHEXA,BHARTIHEXAEQN,EQ,,0,0.0,0.0,1582.2,0,0,-,2052.9,1260.0,1582.2
MANYAVAR,MANYAVAREQN,EQ,,0,0.0,0.0,358.35,0,0,-,849.9,353.55,358.35
ORICONENT,ORICONENTEQN,EQ,,0,0.0,0.0,64.24,0,0,-,70.0,35.66,64.24
SCPL,SCPLBEN,BE,,0,0.0,0.0,341.35,0,0,-,368.95,190.03,341.35
GATEWAY,GATEWAYEQN,EQ,,0,0.0,0.0,56.41,0,0,-,76.5,55.05,56.41
RPSGVENT,RPSGVENTEQN,EQ,,0,0.0,0.0,607.5,0,0,-,1027.0,592.8,607.5
SPENCERS,SPENCERSEQN,EQ,,0,0.0,0.0,31.05,0,0,-,71.99,30.01,31.05
SANOFI,SANOFIEQN,EQ,,0,0.0,0.0,3716.7,0,0,-,6717.0,3657.0,3716.7
NYKAA,NYKAAEQN,EQ,,0,0.0,0.0,249.7,0,0,-,285.6,159.76,249.7
CONCORDBIO,CONCORDBIOEQN,EQ,,0,0.0,0.0,1175.3,0,0,-,2150.4,1068.6,1175.3
BODALCHEM,BODALCHEMEQN,EQ,,0,0.0,0.0,44.03,0,0,-,81.49,43.04,44.03
VAKRANGEE,VAKRANGEEEQN,EQ,,0,0.0,0.0,5.78,0,0,-,13.95,5.75,5.78
WONDERLA,WONDERLAEQN,EQ,,0,0.0,0.0,497.15,0,0,-,714.95,455.0,497.15
FMGOETZE,FMGOETZEEQN,EQ,,0,0.0,0.0,378.8,0,0,-,622.0,308.0,378.8
AARON,AARONEQN,EQ,,0,0.0,0.0,147.0,0,0,-,258.0,135.01,147.0
GENESYS,GENESYSEQN,EQ,,0,0.0,0.0,270.85,0,0,-,798.9,258.25,270.85
GLOBAL,GLOBALEQN,EQ,,0,0.0,0.0,98.91,0,0,-,112.35,41.0,98.91
MAHICKRA,MAHICKRASMN,SM,,0,0.0,0.0,198.95,0,0,-,201.2,95.2,198.95
CHEVIOT,CHEVIOTEQN,EQ,,0,0.0,0.0,985.1,0,0,-,1300.0,974.75,985.1
POONAWALLA,POONAWALLAEQN,EQ,,0,0.0,0.0,413.65,0,0,-,570.4,277.6,413.65
TATACHEM,TATACHEMEQN,EQ,,0,0.0,0.0,697.95,0,0,-,1026.65,684.25,697.95
3MINDIA,3MINDIAEQN,EQ,,0,0.0,0.0,33445.0,0,0,-,38030.0,26820.1,33445.0
MPSLTD,MPSLTDEQN,EQ,,0,0.0,0.0,1366.7,0,0,-,3079.0,1336.1,1366.7
BHAGYANGR,BHAGYANGREQN,EQ,,0,0.0,0.0,155.62,0,0,-,193.0,65.0,155.62
SIGMA,SIGMAEQN,EQ,,0,0.0,0.0,37.61,0,0,-,65.5,21.01,37.61
BLUEDART,BLUEDARTEQN,EQ,,0,0.0,0.0,5300.0,0,0,-,7225.0,5190.5,5300.0
BRITANNIA,BRITANNIAEQN,EQ,,0,0.0,0.0,5890.0,0,0,-,6336.0,4600.0,5890.0
SCODATUBES,SCODATUBESEQN,EQ,,0,0.0,0.0,116.89,0,0,-,230.85,113.28,116.89
IONEXCHANG,IONEXCHANGEQN,EQ,,0,0.0,0.0,336.85,0,0,-,580.75,322.1,336.85
MARICO,MARICOEQN,EQ,,0,0.0,0.0,778.0,0,0,-,813.5,592.7,778.0
MANAKSIA,MANAKSIAEQN,EQ,,0,0.0,0.0,55.0,0,0,-,85.6,53.51,55.0
METROPOLIS,METROPOLISEQN,EQ,,0,0.0,0.0,1783.0,0,0,-,2263.0,1315.0,1783.0
TIIL,TIILEQN,EQ,,0,0.1,0.0,2107.0,0,0,-,3383.0,1868.5,2107.1
BLUEJET,BLUEJETEQN,EQ,,0,0.0,0.0,375.6,0,0,-,1027.8,352.55,375.6
LEXUS,LEXUSBEN,BE,,0,0.0,0.0,36.6,0,0,-,39.6,22.32,36.6
DEN,DENEQN,EQ,,0,0.0,0.0,27.37,0,0,-,42.6,26.2,27.37
SHREDIGCEM,SHREDIGCEMEQN,EQ,,0,0.0,0.0,62.17,0,0,-,107.7,61.6,62.17
GREENPLY,GREENPLYEQN,EQ,,0,0.0,0.0,189.35,0,0,-,351.95,187.99,189.35
SHALPAINTS,SHALPAINTSEQN,EQ,,0,0.0,0.0,50.65,0,0,-,119.2,50.51,50.65
INDOSTAR,INDOSTAREQN,EQ,,0,0.0,0.0,208.49,0,0,-,366.3,185.1,208.49
VIKASLIFE,VIKASLIFEEQN,EQ,,0,0.0,0.0,1.34,0,0,-,3.25,1.31,1.34
KABRAEXTRU,KABRAEXTRUEQN,EQ,,0,0.0,0.0,235.85,0,0,-,357.2,180.0,235.85
NECCLTD,NECCLTDEQN,EQ,,0,0.0,0.0,13.0,0,0,-,27.25,11.51,13.0
ZFCVINDIA,ZFCVINDIAEQN,EQ,,0,0.0,0.0,14004.0,0,0,-,16665.0,11025.1,14004.0
TRIDENT,TRIDENTEQN,EQ,,0,0.0,0.0,22.98,0,0,-,34.62,22.67,22.98
SHRENIK,SHRENIKBZN,BZ,,0,0.0,0.0,0.41,0,0,-,0.77,0.37,0.41
WAAREEINDO,WAAREEINDOBEN,BE,,0,0.0,0.0,315.4,0,0,-,725.0,165.07,315.4
ANKITMETAL,ANKITMETALBZN,BZ,,0,0.0,0.0,1.65,0,0,-,2.65,1.55,1.65
MTEDUCARE,MTEDUCAREBEN,BE,,0,0.0,0.0,1.45,0,0,-,2.55,1.32,1.45
WENDT,WENDTEQN,EQ,,0,0.0,0.0,6304.0,0,0,-,12990.0,6240.0,6304.0
DIGITIDE,DIGITIDEEQN,EQ,,0,0.0,0.0,84.6,0,0,-,279.69,81.95,84.6
UNICHEMLAB,UNICHEMLABEQN,EQ,,0,0.0,0.0,310.8,0,0,-,722.35,309.0,310.8
BCG,BCGBEN,BE,,0,0.0,0.0,9.62,0,0,-,22.0,8.61,9.62
TRU,TRUEQN,EQ,,0,0.0,0.0,6.73,0,0,-,20.84,5.86,6.73
ZEELEARN,ZEELEARNEQN,EQ,,0,0.0,0.0,5.38,0,0,-,10.89,4.57,5.38
SUPREMEENG,SUPREMEENGBZN,BZ,,0,0.0,0.0,1.0,0,0,-,2.48,0.68,1.0
EEPL,EEPLSMN,SM,,0,0.0,0.0,132.85,0,0,-,267.9,130.1,132.85
ASTRON,ASTRONEQN,EQ,,0,0.0,0.0,3.95,0,0,-,20.93,3.8,3.95
SAPPHIRE,SAPPHIREEQN,EQ,,0,0.0,0.0,174.76,0,0,-,368.0,173.54,174.76
WSI,WSIEQN,EQ,,0,0.0,0.0,69.65,0,0,-,101.49,62.6,69.65
AVONMORE,AVONMOREEQN,EQ,,0,0.0,0.0,13.86,0,0,-,24.19,13.21,13.86
RAJMET,RAJMETEQN,EQ,,0,0.0,0.0,3.67,0,0,-,7.12,3.56,3.67
AKSHAR,AKSHAREQN,EQ,,0,0.0,0.0,0.37,0,0,-,0.76,0.36,0.37
HOMEFIRST,HOMEFIRSTEQN,EQ,,0,0.0,0.0,1038.9,0,0,-,1519.0,878.4,1038.9
TPHQ,TPHQEQN,EQ,,0,0.0,0.0,0.55,0,0,-,1.48,0.52,0.55
PNC,PNCEQN,EQ,,0,0.0,0.0,22.33,0,0,-,40.64,21.2,22.33
AAREYDRUGS,AAREYDRUGSEQN,EQ,,0,0.0,0.0,69.41,0,0,-,100.0,31.35,69.41
ONECAP-RE,ONECAP-REBEN,BE,,0,0.0,0.0,0.14,0,0,-,0.78,0.14,0.14
ESSARSHPNG,ESSARSHPNGEQN,EQ,,0,0.0,0.0,24.69,0,0,-,43.26,21.5,24.69
MBEL,MBELEQN,EQ,,0,0.0,0.0,288.2,0,0,-,535.9,281.0,288.2
CORONA,CORONAEQN,EQ,,0,0.0,0.0,1567.4,0,0,-,1660.8,1336.6,1567.4
DSFCL,DSFCLEQN,EQ,,0,0.0,0.0,26.3,0,0,-,52.5,25.55,26.3
GJL,GJLSTN,ST,,0,0.0,0.0,207.0,0,0,-,207.9,91.4,207.0
CARTRADE,CARTRADEEQN,EQ,,0,0.0,0.0,1764.0,0,0,-,3290.5,1362.5,1764.0
SMLMAH,SMLMAHEQN,EQ,,0,0.0,0.0,3989.8,0,0,-,5348.0,1091.0,3989.8
CLEANMAX,CLEANMAXEQN,EQ,,0,0.0,0.0,856.9,0,0,-,960.0,768.0,856.9
DHARAN,DHARANBZN,BZ,,0,0.0,0.0,0.15,0,0,-,1.13,0.14,0.15
UNITECH,UNITECHEQN,EQ,,0,0.0,0.0,4.67,0,0,-,10.5,4.12,4.67
VGL,VGLEQN,EQ,,0,0.0,0.0,61.08,0,0,-,98.48,57.0,61.08
LTM,LTMEQN,EQ,,0,0.0,0.0,4317.2,0,0,-,6429.5,3802.0,4317.2
AGSTRA,AGSTRABZN,BZ,,0,0.0,0.0,3.08,0,0,-,14.65,3.08,3.08
HILTON,HILTONEQN,EQ,,0,0.0,0.0,17.11,0,0,-,70.97,16.5,17.11
DCMSIL,DCMSILEQN,EQ,,0,0.0,0.0,52.98,0,0,-,77.84,49.5,52.98
CIPLA,CIPLAEQN,EQ,,0,-0.1,-0.01,1325.0,0,0,-,1673.0,1281.7,1324.9
HERANBA,HERANBAEQN,EQ,,0,-0.02,-0.01,186.61,0,0,-,403.7,181.0,186.59
GARFIBRES,GARFIBRESEQN,EQ,,0,-0.1,-0.02,621.4,0,0,-,985.55,588.15,621.3
URAVIDEF,URAVIDEFEQN,EQ,,0,-0.03,-0.02,135.93,0,0,-,584.0,132.81,135.9
FLAIR,FLAIREQN,EQ,,0,-0.05,-0.02,299.05,0,0,-,357.0,194.03,299.0
RELINFRA,RELINFRABEN,BE,,0,-0.02,-0.02,89.31,0,0,-,423.4,81.58,89.29
DBSTOCKBRO,DBSTOCKBROEQN,EQ,,0,-0.01,-0.04,25.01,0,0,-,37.49,23.15,25.0
AMRUTANJAN,AMRUTANJANEQN,EQ,,0,-0.2,-0.04,557.2,0,0,-,790.95,541.35,557.0
SKFINDUS,SKFINDUSEQN,EQ,,0,-0.8,-0.04,2261.9,0,0,-,2766.0,2251.0,2261.1
CCL,CCLEQN,EQ,,0,-0.4,-0.04,1031.4,0,0,-,1074.4,525.0,1031.0
DBOL,DBOLEQN,EQ,,0,-0.04,-0.04,99.04,0,0,-,115.25,57.34,99.0
EVEREADY,EVEREADYEQN,EQ,,0,-0.15,-0.05,305.15,0,0,-,475.2,272.3,305.0
FINPIPE,FINPIPEEQN,EQ,,0,-0.09,-0.05,181.07,0,0,-,238.0,153.92,180.98
AWHCL,AWHCLEQN,EQ,,0,-0.25,-0.05,456.25,0,0,-,693.0,408.05,456.0
COLPAL,COLPALEQN,EQ,,0,-1.2,-0.06,2156.3,0,0,-,2747.4,2029.4,2155.1
PNCINFRA,PNCINFRAEQN,EQ,,0,-0.11,-0.06,192.61,0,0,-,331.8,191.23,192.5
ALMONDZ,ALMONDZEQN,EQ,,0,-0.01,-0.07,14.21,0,0,-,27.93,12.51,14.2
SCHNEIDER,SCHNEIDERBEN,BE,,0,-0.6,-0.07,900.1,0,0,-,1052.0,540.0,899.5
JUNIPER,JUNIPEREQN,EQ,,0,-0.14,-0.07,202.14,0,0,-,345.55,197.2,202.0
VARROC,VARROCEQN,EQ,,0,-0.4,-0.08,483.5,0,0,-,694.7,374.1,483.1
CHOICEIN,CHOICEINEQN,EQ,,0,-0.5,-0.08,650.6,0,0,-,860.5,476.5,650.1
APCOTEXIND,APCOTEXINDEQN,EQ,,0,-0.3,-0.08,362.0,0,0,-,444.0,286.95,361.7
BLKASHYAP,BLKASHYAPEQN,EQ,,0,-0.04,-0.08,47.34,0,0,-,80.01,45.0,47.3
ALOKINDS,ALOKINDSEQN,EQ,,0,-0.01,-0.08,13.12,0,0,-,23.5,12.88,13.11
KRISHNADEF,KRISHNADEFEQN,EQ,,0,-1.0,-0.09,1161.4,0,0,-,1240.0,511.0,1160.4
GNA,GNAEQN,EQ,,0,-0.4,-0.09,430.4,0,0,-,470.0,271.05,430.0
BGRENERGY,BGRENERGYBEN,BE,,0,-0.35,-0.1,334.15,0,0,-,490.8,74.0,333.8
ARIHANTCAP,ARIHANTCAPEQN,EQ,,0,-0.07,-0.1,71.07,0,0,-,120.0,61.0,71.0
MBAPL,MBAPLEQN,EQ,,0,-0.45,-0.1,459.45,0,0,-,489.45,240.0,459.0
RATNAVEER,RATNAVEEREQN,EQ,,0,-0.15,-0.11,136.15,0,0,-,177.0,115.99,136.0
HAVELLS,HAVELLSEQN,EQ,,0,-1.4,-0.11,1331.4,0,0,-,1673.8,1250.1,1330.0
OSWALGREEN,OSWALGREENEQN,EQ,,0,-0.03,-0.12,24.03,0,0,-,50.9,23.65,24.0
TRACXN,TRACXNEQN,EQ,,0,-0.04,-0.12,33.14,0,0,-,65.8,31.04,33.1
MCLOUD,MCLOUDEQN,EQ,,0,-0.03,-0.13,22.93,0,0,-,105.42,21.2,22.9
HNDFDS,HNDFDSEQN,EQ,,0,-0.6,-0.13,469.95,0,0,-,608.0,421.5,469.35
NELCAST,NELCASTEQN,EQ,,0,-0.15,-0.13,115.16,0,0,-,180.9,78.55,115.01
JUBLFOOD,JUBLFOODEQN,EQ,,0,-0.65,-0.13,488.65,0,0,-,727.95,477.3,488.0
ESTER,ESTEREQN,EQ,,0,-0.13,-0.14,93.83,0,0,-,156.0,90.0,93.7
ASALCBR,ASALCBREQN,EQ,,0,-1.1,-0.15,741.1,0,0,-,1477.95,737.0,740.0
MAWANASUG,MAWANASUGEQN,EQ,,0,-0.12,-0.15,77.62,0,0,-,111.5,76.1,77.5
LAXMIINDIA,LAXMIINDIAEQN,EQ,,0,-0.13,-0.15,86.64,0,0,-,180.9,85.63,86.51
GVPTECH,GVPTECHEQN,EQ,,0,-0.01,-0.16,6.26,0,0,-,12.0,6.25,6.25
DELHIVERY,DELHIVERYEQN,EQ,,0,-0.65,-0.16,415.65,0,0,-,490.0,236.53,415.0
CARBORUNIV,CARBORUNIVEQN,EQ,,0,-1.3,-0.16,796.3,0,0,-,1128.05,748.5,795.0
SHANTI,SHANTIEQN,EQ,,0,-0.01,-0.16,6.38,0,0,-,23.87,6.1,6.37
AETHER,AETHEREQN,EQ,,0,-1.65,-0.17,986.65,0,0,-,1083.6,725.0,985.0
HINDWAREAP,HINDWAREAPEQN,EQ,,0,-0.41,-0.2,209.71,0,0,-,392.7,180.0,209.3
ENCOMPAS,ENCOMPASSMN,SM,,0,-0.55,-0.2,270.55,0,0,-,295.4,167.35,270.0
VHL,VHLEQN,EQ,,0,-6.4,-0.21,3062.4,0,0,-,4469.0,2990.0,3056.0
PATANJALI,PATANJALIEQN,EQ,,0,-1.05,-0.21,491.05,0,0,-,670.33,480.0,490.0
SANGHIIND,SANGHIINDEQN,EQ,,0,-0.12,-0.22,54.12,0,0,-,70.4,53.14,54.0
GULPOLY,GULPOLYEQN,EQ,,0,-0.38,-0.24,157.6,0,0,-,220.5,121.5,157.22
DPABHUSHAN,DPABHUSHANEQN,EQ,,0,-2.5,-0.25,1008.9,0,0,-,1729.6,949.6,1006.4
ESABINDIA,ESABINDIAEQN,EQ,,0,-13.5,-0.25,5314.5,0,0,-,6425.0,4133.05,5301.0
VTL,VTLEQN,EQ,,0,-1.35,-0.25,540.55,0,0,-,552.0,362.65,539.2
AAATECH,AAATECHEQN,EQ,,0,-0.23,-0.25,90.22,0,0,-,136.0,66.0,89.99
SHANTIGEAR,SHANTIGEAREQN,EQ,,0,-1.2,-0.27,443.5,0,0,-,619.8,395.0,442.3
KAJARIACER,KAJARIACEREQN,EQ,,0,-2.6,-0.28,935.6,0,0,-,1321.9,758.7,933.0
PDSL,PDSLEQN,EQ,,0,-0.8,-0.28,290.9,0,0,-,466.0,285.0,290.1
SBICARD,SBICARDEQN,EQ,,0,-2.1,-0.29,720.7,0,0,-,1027.25,693.0,718.6
SYNGENE,SYNGENEEQN,EQ,,0,-1.15,-0.29,398.65,0,0,-,760.0,387.05,397.5
AEROFLEX,AEROFLEXEQN,EQ,,0,-0.69,-0.32,215.69,0,0,-,239.89,148.01,215.0
PNGSREVA,PNGSREVAEQN,EQ,,0,-1.3,-0.34,386.3,0,0,-,433.0,360.0,385.0
JYOTHYLAB,JYOTHYLABEQN,EQ,,0,-0.85,-0.35,241.05,0,0,-,399.9,236.75,240.2
ZENITHSTL,ZENITHSTLEQN,EQ,,0,-0.02,-0.36,5.51,0,0,-,10.33,4.41,5.49
